campanya,municipi,cultiu,ha,parcels
2022,CAMBRILS,MELÓ,2.2284,2
2022,CAMBRILS,ALTRES FRUITERS,1.8941,28
2022,CAMBRILS,BLEDA,1.8923,2
2022,CAMBRILS,ESPECIES AROMÀTIQUES HERBÀCIES,1.8432,2
2022,CAMBRILS,PEBROT,1.3752,8
2022,CAMBRILS,PRUNERES,0.9952,7
2022,CAMBRILS,ALFALS SIE,0.9812,3
2022,CAMBRILS,REMOLATXA,0.5994,3
2022,CAMBRILS,PÈSOLS SIE,0.5685,1
2022,CAMBRILS,MANDARINER HÍBRID,0.5043,1
2022,CAMBRILS,HORTA AUTOCONSUM,0.494,6
2022,CAMBRILS,NECTARINS,0.41,2
2022,CAMBRILS,PRÉSSEC PLA,0.3753,2
2022,CAMBRILS,LLIMONER,0.3515,4
2022,CAMBRILS,CIRERERS,0.2975,2
2022,CAMBRILS,MAGRANER,0.2884,4
2022,CAMBRILS,PERERES,0.2606,3
2022,CAMBRILS,ALFÀBREGA,0.2561,3
2022,CAMBRILS,ROMANÍ,0.1464,2
2022,CAMBRILS,ALBERCOQUERS,0.1327,5
2022,CAMBRILS,FIGUERA,0.1261,1
2022,CAMBRILS,RAÏM DE TAULA,0.0899,1
2022,CAMBRILS,POMERES,0.0785,1
2022,CAMBRILS,PASTURES DE MENYS DE 5 ANYS,0.0695,1
2022,CAMBRILS,SÀLVIA,0.0546,1
2022,CAMBRILS,FARIGOLA O TIMÓ,0.0529,1
2022,CAMBRILS,ARTEMÍSIA O ESTRAGÓ,0.0525,1
2022,CAMBRILS,ORENGA,0.05,1
2022,CAMBRILS,ANET,0.0461,1
2022,CAMBRILS,SAJOLIDA,0.0348,1
2022,CAMBRILS,MARDUIX,0.0314,1
2022,CAMBRILS,NESPRER,0.0229,1
2022,CAPAFONTS,AVELLANER,28.6075,39
2022,CAPAFONTS,CIVADA,2.4101,4
2022,CAPAFONTS,AMETLLERS,1.9539,5
2022,CAPAFONTS,POMERES,0.8654,1
2022,CAPAFONTS,GUARET NO SIE/ SUP. LLIURE SEMBRA,0.8137,4
2022,CAPAFONTS,PATATA,0.4044,1
2022,CAPAFONTS,VINYES,0.3983,3
2022,CAPAFONTS,HORTA AUTOCONSUM,0.3591,7
2022,CAPAFONTS,ORDI,0.0518,1
2022,CASTELLVELL DEL CAMP,OLIVERES,23.3433,81
2022,CASTELLVELL DEL CAMP,AVELLANER,21.4439,30
2022,CASTELLVELL DEL CAMP,AMETLLERS,4.1135,14
2022,CASTELLVELL DEL CAMP,GARROFER,1.4961,34
2022,CASTELLVELL DEL CAMP,VINYES,0.617,2
2022,CASTELLVELL DEL CAMP,GUARET NO SIE/ SUP. LLIURE SEMBRA,0.5368,2
2022,CASTELLVELL DEL CAMP,TARONGER,0.5304,3
2022,CASTELLVELL DEL CAMP,NOGUERES,0.0297,1
2022,CASTELLVELL DEL CAMP,HORTA AUTOCONSUM,0.021,1
2022,COLLDEJOU,AVELLANER,35.814,51
2022,COLLDEJOU,OLIVERES,3.2418,19
2022,COLLDEJOU,AMETLLERS,1.4852,3
2022,COLLDEJOU,GUARET NO SIE/ SUP. LLIURE SEMBRA,0.3516,4
2022,COLLDEJOU,GARLANDA NO SIE,0.3353,1
2022,COLLDEJOU,ENCIAM,0.2041,3
2022,COLLDEJOU,ALTRES FRUITERS,0.0723,1
2022,COLLDEJOU,HORTA AUTOCONSUM,0.0562,2
2022,COLLDEJOU,PERERES,0.0229,1
2022,DUESAIGÜES,OLIVERES,17.6992,63
2022,DUESAIGÜES,AVELLANER,11.2293,22
2022,DUESAIGÜES,AMETLLERS,1.7984,11
2022,DUESAIGÜES,ESPECIES AROMÀTIQUES LLENYOSES,0.646,1
2022,DUESAIGÜES,CIRERERS,0.5006,1
2022,DUESAIGÜES,GARROFER,0.3141,4
2022,DUESAIGÜES,TREPADELLA NO SIE,0.2646,1
2022,DUESAIGÜES,CARABASSA,0.2219,2
2022,DUESAIGÜES,"CEBES, CALÇOTS, PORROS I ALLS",0.2176,1
2022,DUESAIGÜES,GUARET NO SIE/ SUP. LLIURE SEMBRA,0.1955,7
2022,DUESAIGÜES,PRESSEGUERS,0.1885,3
2022,DUESAIGÜES,PATATA,0.1594,1
2022,DUESAIGÜES,TARONGER,0.1559,1
2022,DUESAIGÜES,TOMÀQUET,0.131,1
2022,DUESAIGÜES,VINYES,0.1302,2
2022,DUESAIGÜES,KIWI,0.1149,1
2022,DUESAIGÜES,HORTA AUTOCONSUM,0.1072,2
2022,DUESAIGÜES,ESPECIES AROMÀTIQUES HERBÀCIES,0.0923,1
2022,DUESAIGÜES,ALTRES FRUITERS,0.0487,1
2022,DUESAIGÜES,MADUIXA,0.0397,1
2022,DUESAIGÜES,CARXOFA,0.0173,1
2022,DUESAIGÜES,PRUNERES,0.0152,1
2022,FEBRO (LA),AVELLANER,11.6405,21
2022,FEBRO (LA),ORDI,3.7057,6
2022,FEBRO (LA),TÒFONA,0.6996,1
2022,FEBRO (LA),CIGRONS NO SIE,0.2521,1
2022,FEBRO (LA),ALFALS NO SIE,0.1252,1
2022,FEBRO (LA),MONGETA NO SIE,0.1244,1
2022,FEBRO (LA),GUARET NO SIE/ SUP. LLIURE SEMBRA,0.102,1
2022,FEBRO (LA),CARBASSÓ,0.0998,1
2022,MASPUJOLS,OLIVERES,25.8068,88
2022,MASPUJOLS,AVELLANER,19.915,47
2022,MASPUJOLS,AMETLLERS,7.8765,23
2022,MASPUJOLS,GARROFER,3.8583,21
2022,MASPUJOLS,ALBERCOQUERS,1.396,4
2022,MASPUJOLS,NOGUERES,0.9904,4
2022,MASPUJOLS,GUARET NO SIE/ SUP. LLIURE SEMBRA,0.9037,8
2022,MASPUJOLS,BLAT TOU,0.8493,1
2022,MASPUJOLS,FIGUERA,0.5156,3
2022,MASPUJOLS,ALTRES FRUITERS,0.1123,2
2022,MASPUJOLS,ENCIAM,0.0779,1
2022,MASPUJOLS,TÒFONA,0.0703,1
2022,MASPUJOLS,HORTA AUTOCONSUM,0.07,1
2022,MASPUJOLS,CIRERERS,0.0388,1
2022,MASPUJOLS,VINYES,0.0247,1
2022,MASPUJOLS,TARONGER,0.0171,1
2022,MONT-ROIG DEL CAMP,OLIVERES,691.6811,837
2022,MONT-ROIG DEL CAMP,GARROFER,219.2113,577
2022,MONT-ROIG DEL CAMP,ENCIAM,124.9934,64
2022,MONT-ROIG DEL CAMP,COL I COLIFLOR,65.4458,45
2022,MONT-ROIG DEL CAMP,JULIVERT,50.3551,38
2022,MONT-ROIG DEL CAMP,GUARET NO SIE/ SUP. LLIURE SEMBRA,44.8459,83
2022,MONT-ROIG DEL CAMP,TARONGER,44.598,34
2022,MONT-ROIG DEL CAMP,ORDI,42.9796,27
2022,MONT-ROIG DEL CAMP,AMETLLERS,42.757,64
2022,MONT-ROIG DEL CAMP,"CEBES, CALÇOTS, PORROS I ALLS",27.1297,26
2022,MONT-ROIG DEL CAMP,PATATA,20.9238,16
2022,MONT-ROIG DEL CAMP,MONGETA NO SIE,20.7986,11
2022,MONT-ROIG DEL CAMP,LLIMONER,18.9177,4
2022,MONT-ROIG DEL CAMP,PÈSOLS NO SIE,17.8214,14
2022,MONT-ROIG DEL CAMP,API,16.2242,11
2022,MONT-ROIG DEL CAMP,CIVADA,16.0287,16
2022,MONT-ROIG DEL CAMP,FONOLL,14.5057,15
2022,MONT-ROIG DEL CAMP,CARXOFA,13.3336,13
2022,MONT-ROIG DEL CAMP,CORIANDRE,12.1501,9
2022,MONT-ROIG DEL CAMP,MENTA,11.0241,9
2022,MONT-ROIG DEL CAMP,"ENDÍVIA, ESCAROLA I XICOIRA",10.4933,9
2022,MONT-ROIG DEL CAMP,AVELLANER,10.1265,8
2022,MONT-ROIG DEL CAMP,MOSTASSA,9.9762,3
2022,MONT-ROIG DEL CAMP,CLEMENTINA,8.6651,12
2022,MONT-ROIG DEL CAMP,VINYES,8.2615,6
2022,MONT-ROIG DEL CAMP,FAVES I FAVONS NO SIE,7.3635,6
2022,MONT-ROIG DEL CAMP,TRITICALE,5.2638,6
2022,MONT-ROIG DEL CAMP,VIVER ARBRE I ARBUST,4.9511,1
2022,MONT-ROIG DEL CAMP,ESPECIES AROMÀTIQUES HERBÀCIES,4.0855,4
2022,MONT-ROIG DEL CAMP,CARABASSA,3.3234,2
2022,MONT-ROIG DEL CAMP,GUARET SIE/ SUP. LLIURE SEMBRA,2.7951,5
2022,MONT-ROIG DEL CAMP,POMERES,2.6715,3
2022,MONT-ROIG DEL CAMP,BLAT TOU,1.9894,3
2022,MONT-ROIG DEL CAMP,SÍNDRIA,1.8067,1
2022,MONT-ROIG DEL CAMP,POMELO O ARANJA,1.4284,1
2022,MONT-ROIG DEL CAMP,ALFALS NO SIE,1.1133,1
2022,MONT-ROIG DEL CAMP,LLENTIES NO SIE,0.775,1
2022,MONT-ROIG DEL CAMP,MELÓ,0.6918,5
2022,MONT-ROIG DEL CAMP,ALTRES FRUITERS,0.6323,7
2022,MONT-ROIG DEL CAMP,ALFALS SIE,0.5486,1
2022,MONT-ROIG DEL CAMP,NAP I COL XINESA,0.5248,1
2022,MONT-ROIG DEL CAMP,MAGRANER,0.4595,1
2022,MONT-ROIG DEL CAMP,TOMÀQUET,0.4377,4
2022,MONT-ROIG DEL CAMP,PASTANAGA,0.3815,2
2022,MONT-ROIG DEL CAMP,MAÇANELLA O SEMPREVIVA,0.3563,1
2022,MONT-ROIG DEL CAMP,PEBROT,0.2753,2
2022,MONT-ROIG DEL CAMP,HORTA AUTOCONSUM,0.2159,4
2022,MONT-ROIG DEL CAMP,PRESSEGUERS,0.2109,3
2022,MONT-ROIG DEL CAMP,TÒFONA,0.1969,1
2022,MONT-ROIG DEL CAMP,PERERES,0.0592,1
2022,MONT-ROIG DEL CAMP,ALBERGÍNIA,0.043,1
2022,MONT-ROIG DEL CAMP,NESPRER,0.0202,1
2022,MONT-ROIG DEL CAMP,FIGUERA,0.0172,1
2022,MONTBRIO DEL CAMP,OLIVERES,366.9663,295
2022,MONTBRIO DEL CAMP,GUARET NO SIE/ SUP. LLIURE SEMBRA,45.553,108
2022,MONTBRIO DEL CAMP,VINYES,23.3388,20
2022,MONTBRIO DEL CAMP,GARROFER,11.8977,39
2022,MONTBRIO DEL CAMP,AMETLLERS,10.4577,18
2022,MONTBRIO DEL CAMP,JULIVERT,9.837,6
2022,MONTBRIO DEL CAMP,CIVADA,9.6135,9
2022,MONTBRIO DEL CAMP,ORDI,6.2505,3
2022,MONTBRIO DEL CAMP,ENCIAM,6.2475,1
2022,MONTBRIO DEL CAMP,PASTURES DE MENYS DE 5 ANYS,5.9208,5
2022,MONTBRIO DEL CAMP,GUARET SIE/ SUP. LLIURE SEMBRA,5.4184,8
2022,MONTBRIO DEL CAMP,AVELLANER,4.6622,14
2022,MONTBRIO DEL CAMP,VEÇA I CIVADA NO SIE,4.589,3
2022,MONTBRIO DEL CAMP,FAVES I FAVONS NO SIE,3.4754,4
2022,MONTBRIO DEL CAMP,TRITICALE,3.4128,7
2022,MONTBRIO DEL CAMP,CLEMENTINA,3.0874,4
2022,MONTBRIO DEL CAMP,CARABASSA,2.686,1
2022,MONTBRIO DEL CAMP,CORIANDRE,1.4807,2
2022,MONTBRIO DEL CAMP,MENTA,1.221,3
2022,MONTBRIO DEL CAMP,PRESSEGUERS,0.7185,2
2022,MONTBRIO DEL CAMP,VIVER ARBRE I ARBUST,0.5895,2
2022,MONTBRIO DEL CAMP,FAVES I FAVONS SIE,0.489,1
2022,MONTBRIO DEL CAMP,TARONGER,0.4625,7
2022,MONTBRIO DEL CAMP,ALTRES FRUITERS,0.4482,5
2022,MONTBRIO DEL CAMP,PRÉSSEC PLA,0.3965,1
2022,MONTBRIO DEL CAMP,HORTA AUTOCONSUM,0.3086,7
2022,MONTBRIO DEL CAMP,PERERES,0.1889,2
2022,MONTBRIO DEL CAMP,POMERES,0.1281,2
2022,MONTBRIO DEL CAMP,TOMÀQUET,0.1057,1
2022,MONTBRIO DEL CAMP,PATATA,0.0977,1
2022,MONTBRIO DEL CAMP,NOGUERES,0.0918,1
2022,PRADES,AVELLANER,156.6632,161
2022,PRADES,GUARET NO SIE/ SUP. LLIURE SEMBRA,29.8188,58
2022,PRADES,CIVADA,11.3507,14
2022,PRADES,LLÚPOL,10.182,11
2022,PRADES,VINYES,9.3201,8
2022,PRADES,PATATA,8.5369,25
2022,PRADES,ORDI,5.1055,12
2022,PRADES,TÒFONA,4.6919,4
2022,PRADES,NOGUERES,2.8459,5
2022,PRADES,MOSTASSA,2.3912,4
2022,PRADES,PÈSOLS SIE,1.9456,1
2022,PRADES,VECES NO SIE,1.7614,4
2022,PRADES,POMERES,1.6668,3
2022,PRADES,GUARET SIE/ SUP. LLIURE SEMBRA,1.2207,6
2022,PRADES,BLAT TOU,0.9971,1
2022,PRADES,ENCIAM,0.6813,5
2022,PRADES,HORTA AUTOCONSUM,0.6354,11
2022,PRADES,CASTANYERS,0.5472,3
2022,PRADES,TOMÀQUET,0.2961,2
2022,PRADES,MONGETA NO SIE,0.2328,2
2022,PRADES,COL I COLIFLOR,0.1514,4
2022,PRADES,CIRERERS,0.0344,1
2022,PRATDIP,AVELLANER,52.4308,104
2022,PRATDIP,AMETLLERS,17.1255,34
2022,PRATDIP,OLIVERES,16.1301,60
2022,PRATDIP,GARROFER,13.3164,26
2022,PRATDIP,GUARET NO SIE/ SUP. LLIURE SEMBRA,5.9748,14
2022,PRATDIP,CIRERERS,2.022,7
2022,PRATDIP,HORTA AUTOCONSUM,0.7796,17
2022,PRATDIP,ALBERCOQUERS,0.621,1
2022,PRATDIP,"CEBES, CALÇOTS, PORROS I ALLS",0.2127,2
2022,PRATDIP,TOMÀQUET,0.0362,1
2022,PRATDIP,PERERES,0.0162,1
2022,REUS,OLIVERES,462.1632,938
2022,REUS,AVELLANER,377.0057,458
2022,REUS,AMETLLERS,159.6115,182
2022,REUS,ORDI,88.48,50
2022,REUS,GUARET NO SIE/ SUP. LLIURE SEMBRA,84.376,181
2022,REUS,GARROFER,50.0342,200
2022,REUS,TRITICALE,41.2971,25
2022,REUS,GUARET SIE/ SUP. LLIURE SEMBRA,36.2518,26
2022,REUS,JULIVERT,31.1746,24
2022,REUS,BLAT TOU,22.9289,8
2022,REUS,VINYES,21.7885,31
2022,REUS,COL I COLIFLOR,21.2361,14
2022,REUS,"CEBES, CALÇOTS, PORROS I ALLS",18.929,28
2022,REUS,COLZA,10.6854,4
2022,REUS,BLAT DUR,9.7556,4
2022,REUS,RAY-GRASS,9.0672,3
2022,REUS,CIVADA,8.8991,12
2022,REUS,PRESSEGUERS,7.3068,16
2022,REUS,TARONGER,5.3161,25
2022,REUS,ENCIAM,3.7635,19
2022,REUS,PATATA,3.6513,8
2022,REUS,FESTUCA,2.8992,2
2022,REUS,FAVES I FAVONS NO SIE,2.8856,7
2022,REUS,ALTRES FRUITERS,2.6979,44
2022,REUS,ALFALS SIE,2.313,4
2022,REUS,API,2.15,1
2022,REUS,FONOLL,1.7221,1
2022,REUS,TOMÀQUET,1.6723,8
2022,REUS,CARXOFA,1.5387,5
2022,REUS,VIVER ARBRE I ARBUST,0.9794,2
2022,REUS,ALFALS NO SIE,0.939,2
2022,REUS,CLEMENTINA,0.6751,2
2022,REUS,"ENDÍVIA, ESCAROLA I XICOIRA",0.5543,2
2022,REUS,HORTA AUTOCONSUM,0.4289,9
2022,REUS,NOGUERES,0.4104,3
2022,REUS,SÍNDRIA,0.3872,1
2022,REUS,BLAT DE MORO,0.3362,1
2022,REUS,ALBERCOQUERS,0.2959,1
2022,REUS,PÈSOLS SIE,0.2332,1
2022,REUS,NECTARINS,0.2119,1
2022,REUS,PÈSOLS NO SIE,0.1553,2
2022,REUS,LLIMONER,0.0917,2
2022,REUS,MADUIXA,0.0902,2
2022,REUS,ALBERGÍNIA,0.0642,1
2022,REUS,CIRERERS,0.0363,2
2022,REUS,COGOMBRE,0.0285,1
2022,REUS,PEBROT,0.0185,1
2022,REUS,MONGETA NO SIE,0.0111,1
2022,RIUDECANYES,OLIVERES,220.233,428
2022,RIUDECANYES,AMETLLERS,12.7889,53
2022,RIUDECANYES,GARROFER,10.9888,57
2022,RIUDECANYES,PASTURES DE MENYS DE 5 ANYS,10.9542,6
2022,RIUDECANYES,AVELLANER,8.5049,39
2022,RIUDECANYES,GUARET NO SIE/ SUP. LLIURE SEMBRA,3.4478,28
2022,RIUDECANYES,GUARET SIE/ SUP. LLIURE SEMBRA,3.2628,2
2022,RIUDECANYES,VEÇA I CIVADA NO SIE,2.939,5
2022,RIUDECANYES,ALBERCOQUERS,2.0479,2
2022,RIUDECANYES,POMERES,1.5037,1
2022,RIUDECANYES,TARONGER,1.1294,7
2022,RIUDECANYES,CLEMENTINA,0.9607,8
2022,RIUDECANYES,ALTRES FRUITERS,0.694,11
2022,RIUDECANYES,VINYES,0.6603,6
2022,RIUDECANYES,"CEBES, CALÇOTS, PORROS I ALLS",0.5447,1
2022,RIUDECANYES,CARXOFA,0.5186,1
2022,RIUDECANYES,VEÇA I CIVADA SIE,0.4595,3
2022,RIUDECANYES,TOMÀQUET,0.3064,2
2022,RIUDECANYES,HORTA AUTOCONSUM,0.2901,7
2022,RIUDECANYES,LLIMONER,0.2859,3
2022,RIUDECANYES,MONGETA SIE,0.2491,2
2022,RIUDECANYES,COL I COLIFLOR,0.2119,1
2022,RIUDECANYES,PEBROT,0.1319,1
2022,RIUDECANYES,PATATA,0.1059,2
2022,RIUDECANYES,FAVES I FAVONS SIE,0.0904,2
2022,RIUDECANYES,NOGUERES,0.0203,1
2022,RIUDECANYES,VEÇA I ORDI NO SIE,0.014,1
2022,RIUDECANYES,ENCIAM,0.0098,1
2022,RIUDECOLS,AVELLANER,102.315,177
2022,RIUDECOLS,OLIVERES,38.4106,123
2022,RIUDECOLS,AMETLLERS,26.9045,63
2022,RIUDECOLS,GARROFER,3.5674,11
2022,RIUDECOLS,ORDI,0.7424,2
2022,RIUDECOLS,GUARET NO SIE/ SUP. LLIURE SEMBRA,0.6848,7
2022,RIUDECOLS,POMERES,0.1833,1
2022,RIUDECOLS,HORTA AUTOCONSUM,0.1675,5
2022,RIUDECOLS,ENCIAM,0.1478,7
2022,RIUDECOLS,GUARET SIE/ SUP. LLIURE SEMBRA,0.082,1
2022,RIUDECOLS,ALTRES FRUITERS,0.0576,2
2022,RIUDECOLS,TARONGER,0.0311,1
2022,RIUDOMS,OLIVERES,615.783999999999,1208
2022,RIUDOMS,AVELLANER,502.5659,633
2022,RIUDOMS,AMETLLERS,142.4814,194
2022,RIUDOMS,GUARET NO SIE/ SUP. LLIURE SEMBRA,85.6365,249
2022,RIUDOMS,ORDI,75.3923,58
2022,RIUDOMS,GARROFER,59.9414,164
2022,RIUDOMS,COLZA,26.9987,7
2022,RIUDOMS,PRESSEGUERS,15.2215,47
2022,RIUDOMS,TRITICALE,12.0358,13
2022,RIUDOMS,CIVADA,9.1122,4
2022,RIUDOMS,"CEBES, CALÇOTS, PORROS I ALLS",8.7867,21
2022,RIUDOMS,TARONGER,7.27,55
2022,RIUDOMS,NOGUERES,6.608,16
2022,RIUDOMS,GUARET SIE/ SUP. LLIURE SEMBRA,6.1321,5
2022,RIUDOMS,TOMÀQUET,5.3959,20
2022,RIUDOMS,VIVER ARBRE I ARBUST,5.3776,11
2022,RIUDOMS,CARXOFA,3.2826,8
2022,RIUDOMS,COL I COLIFLOR,3.1389,13
2022,RIUDOMS,VINYES,3.0864,11
2022,RIUDOMS,ALTRES FRUITERS,3.0366,67
2022,RIUDOMS,ALBERCOQUERS,2.7714,15
2022,RIUDOMS,MONGETA NO SIE,2.5643,9
2022,RIUDOMS,ENCIAM,2.5438,12
2022,RIUDOMS,PRUNERES,2.0866,11
2022,RIUDOMS,CLEMENTINA,2.0765,6
2022,RIUDOMS,CARBASSÓ,1.7235,3
2022,RIUDOMS,MENTA,1.6771,1
2022,RIUDOMS,HORTA AUTOCONSUM,1.611,34
2022,RIUDOMS,CARABASSA,1.3876,5
2022,RIUDOMS,LLIMONER,1.1281,4
2022,RIUDOMS,KIWI,1.088,2
2022,RIUDOMS,MAGRANER,0.8102,3
2022,RIUDOMS,BLAT TOU,0.8096,4
2022,RIUDOMS,FAVES I FAVONS NO SIE,0.8059,2
2022,RIUDOMS,CODONY,0.7786,1
2022,RIUDOMS,COGOMBRE,0.7134,1
2022,RIUDOMS,ESPINAC,0.6934,2
2022,RIUDOMS,POMERES,0.6022,5
2022,RIUDOMS,PATATA,0.566,3
2022,RIUDOMS,MANDARINER HÍBRID,0.4869,1
2022,RIUDOMS,PÈSOLS NO SIE,0.409,2
2022,RIUDOMS,CIRERERS,0.3177,2
2022,RIUDOMS,PEBROT,0.2434,3
2022,RIUDOMS,ALVOCAT,0.2371,1
2022,RIUDOMS,NESPRER,0.1458,1
2022,RIUDOMS,PERERES,0.1178,2
2022,RIUDOMS,FIGUERA,0.0176,2
2022,SELVA DEL CAMP (LA),AVELLANER,944.023100000001,830
2022,SELVA DEL CAMP (LA),OLIVERES,243.9495,990
2022,SELVA DEL CAMP (LA),AMETLLERS,86.4711,158
2022,SELVA DEL CAMP (LA),GUARET NO SIE/ SUP. LLIURE SEMBRA,44.9331,128
2022,SELVA DEL CAMP (LA),GARROFER,14.7546,66
2022,SELVA DEL CAMP (LA),"CEBES, CALÇOTS, PORROS I ALLS",14.5526,20
2022,SELVA DEL CAMP (LA),CIVADA,10.213,9
2022,SELVA DEL CAMP (LA),GUARET SIE/ SUP. LLIURE SEMBRA,9.2985,12
2022,SELVA DEL CAMP (LA),TRITICALE,8.7789,7
2022,SELVA DEL CAMP (LA),ORDI,6.6046,8
2022,SELVA DEL CAMP (LA),VINYES,5.5168,16
2022,SELVA DEL CAMP (LA),NOGUERES,3.8253,9
2022,SELVA DEL CAMP (LA),PÈSOLS NO SIE,2.2892,2
2022,SELVA DEL CAMP (LA),PRESSEGUERS,2.132,5
2022,SELVA DEL CAMP (LA),ALTRES FRUITERS,1.963,44
2022,SELVA DEL CAMP (LA),VIVER ARBRE I ARBUST,1.4818,7
2022,SELVA DEL CAMP (LA),COLZA,1.4511,3
2022,SELVA DEL CAMP (LA),HORTA AUTOCONSUM,1.2646,36
2022,SELVA DEL CAMP (LA),PATATA,0.6772,15
2022,SELVA DEL CAMP (LA),ENCIAM,0.6625,28
2022,SELVA DEL CAMP (LA),TOMÀQUET,0.3153,8
2022,SELVA DEL CAMP (LA),PASTURES DE MENYS DE 5 ANYS,0.2878,1
2022,SELVA DEL CAMP (LA),CLEMENTINA,0.1057,1
2022,SELVA DEL CAMP (LA),FAVES I FAVONS NO SIE,0.1048,1
2022,SELVA DEL CAMP (LA),CIRERERS,0.0989,1
2022,SELVA DEL CAMP (LA),CARXOFA,0.096,1
2022,SELVA DEL CAMP (LA),VECES NO SIE,0.0941,4
2022,SELVA DEL CAMP (LA),GUIXES NO SIE O PEDREROL NO SIE,0.0216,1
2022,VANDELLOS I L'HOSPITALET DE L'INFANT,AVELLANER,98.0902,133
2022,VANDELLOS I L'HOSPITALET DE L'INFANT,GARROFER,88.145,163
2022,VANDELLOS I L'HOSPITALET DE L'INFANT,OLIVERES,74.4852,323
2022,VANDELLOS I L'HOSPITALET DE L'INFANT,AMETLLERS,14.5063,29
2022,VANDELLOS I L'HOSPITALET DE L'INFANT,CIRERERS,4.98,5
2022,VANDELLOS I L'HOSPITALET DE L'INFANT,ALBERCOQUERS,3.4121,5
2022,VANDELLOS I L'HOSPITALET DE L'INFANT,VINYES,2.6847,11
2022,VANDELLOS I L'HOSPITALET DE L'INFANT,TÒFONA,1.0142,3
2022,VANDELLOS I L'HOSPITALET DE L'INFANT,POMERES,0.4087,3
2022,VANDELLOS I L'HOSPITALET DE L'INFANT,HORTA AUTOCONSUM,0.3934,11
2022,VANDELLOS I L'HOSPITALET DE L'INFANT,ALTRES FRUITERS,0.2665,4
2022,VANDELLOS I L'HOSPITALET DE L'INFANT,PERERES,0.2046,2
2022,VANDELLOS I L'HOSPITALET DE L'INFANT,PEBROT,0.0733,1
2022,VANDELLOS I L'HOSPITALET DE L'INFANT,GUARET NO SIE/ SUP. LLIURE SEMBRA,0.0728,3
2022,VILANOVA D'ESCORNALBOU,OLIVERES,92.3538,165
2022,VILANOVA D'ESCORNALBOU,ORDI,16.9683,9
2022,VILANOVA D'ESCORNALBOU,POMERES,16.9682,6
2022,VILANOVA D'ESCORNALBOU,GARROFER,14.9618,46
2022,VILANOVA D'ESCORNALBOU,ALBERCOQUERS,14.9395,11
2022,VILANOVA D'ESCORNALBOU,GUARET NO SIE/ SUP. LLIURE SEMBRA,13.8477,28
2022,VILANOVA D'ESCORNALBOU,AVELLANER,13.5188,23
2022,VILANOVA D'ESCORNALBOU,MONGETA NO SIE,7.3701,2
2022,VILANOVA D'ESCORNALBOU,PRUNERES,6.4402,4
2022,VILANOVA D'ESCORNALBOU,AMETLLERS,5.3265,13
2022,VILANOVA D'ESCORNALBOU,TARONGER,4.2849,10
2022,VILANOVA D'ESCORNALBOU,ENCIAM,4.1719,2
2022,VILANOVA D'ESCORNALBOU,CLEMENTINA,3.9583,3
2022,VILANOVA D'ESCORNALBOU,MAGRANER,3.3442,1
2022,VILANOVA D'ESCORNALBOU,JULIVERT,3.3087,4
2022,VILANOVA D'ESCORNALBOU,ESPECIES AROMÀTIQUES HERBÀCIES,2.5324,1
2022,VILANOVA D'ESCORNALBOU,CIVADA,2.3889,4
2022,VILANOVA D'ESCORNALBOU,BLAT DUR,1.7094,2
2022,VILANOVA D'ESCORNALBOU,FAVES I FAVONS NO SIE,1.4197,1
2022,VILANOVA D'ESCORNALBOU,"CEBES, CALÇOTS, PORROS I ALLS",0.9324,1
2022,VILANOVA D'ESCORNALBOU,COL I COLIFLOR,0.5123,1
2022,VILANOVA D'ESCORNALBOU,CARBASSÓ,0.09,1
2022,VILANOVA D'ESCORNALBOU,ALTRES FRUITERS,0.0801,1
2022,VILANOVA D'ESCORNALBOU,LLIMONER,0.0424,1
2022,VILANOVA D'ESCORNALBOU,HORTA AUTOCONSUM,0.0208,1
2022,VILANOVA D'ESCORNALBOU,GUARET SIE/ SUP. LLIURE SEMBRA,0.018,1
2022,VILANOVA D'ESCORNALBOU,REMOLATXA,0.0138,1
2022,VILAPLANA,AVELLANER,76.9591,126
2022,VILAPLANA,AMETLLERS,24.9109,49
2022,VILAPLANA,OLIVERES,21.8547,160
2022,VILAPLANA,ORDI,15.0934,20
2022,VILAPLANA,TREPADELLA NO SIE,10.7205,3
2022,VILAPLANA,TREPADELLA SIE,3.7408,2
2022,VILAPLANA,GUARET NO SIE/ SUP. LLIURE SEMBRA,2.8947,6
2022,VILAPLANA,TARONGER,0.4081,2
2022,VILAPLANA,PATATA,0.3354,7
2022,VILAPLANA,CASTANYERS,0.1451,1
2022,VILAPLANA,ALTRES FRUITERS,0.1387,2
2022,VINYOLS I ELS ARCS,OLIVERES,197.9493,327
2022,VINYOLS I ELS ARCS,GUARET NO SIE/ SUP. LLIURE SEMBRA,58.3086,93
2022,VINYOLS I ELS ARCS,AVELLANER,55.9194,74
2022,VINYOLS I ELS ARCS,ORDI,46.7994,30
2022,VINYOLS I ELS ARCS,TARONGER,31.9229,44
2022,VINYOLS I ELS ARCS,VIVER ARBRE I ARBUST,31.7452,34
2022,VINYOLS I ELS ARCS,CLEMENTINA,15.2879,25
2022,VINYOLS I ELS ARCS,"CEBES, CALÇOTS, PORROS I ALLS",10.5757,13
2022,VINYOLS I ELS ARCS,GARROFER,9.7982,50
2022,VINYOLS I ELS ARCS,AMETLLERS,9.5189,20
2022,VINYOLS I ELS ARCS,TOMÀQUET,4.6193,12
2022,VINYOLS I ELS ARCS,CARXOFA,3.9124,6
